sim,AT,focus
0.9117146730422974,1,0.6666666666666666
0.849587082862854,1,0.6666666666666666
0.938960611820221,0,0.5
0.9420500993728638,2,0.875
0.9263415336608887,1,0.8
0.8482177257537842,1,0.75
0.9380942583084106,2,1.0
0.8596382141113281,0,0.8571428571428571
0.7968409657478333,2,0.75
0.7772319912910461,0,0.75
0.8419709801673889,2,0.75
0.9092287421226501,1,0.875
0.8965059518814087,1,0.8333333333333334
0.9039616584777832,1,0.8
0.846329927444458,1,1.0
0.906489372253418,1,0.8
0.8771454691886902,1,1.0
0.7964238524436951,1,0.5
0.8946271538734436,1,1.0
0.8062318563461304,2,0.75
0.8784564733505249,2,0.75
0.9353311657905579,2,1.0
0.8887559771537781,1,0.75
0.8410511016845703,1,1.0
0.8776456713676453,1,0.6666666666666666
0.899669885635376,1,0.42857142857142855
0.892198383808136,2,0.6666666666666666
0.8241347670555115,1,0.5
0.7842550873756409,2,0.5
0.8559920787811279,2,0.8
0.7406259179115295,1,0.0
0.7926105260848999,2,0.6666666666666666
0.902527928352356,2,0.3333333333333333
0.8794230818748474,2,1.0
0.8370767831802368,1,1.0
0.7900012731552124,2,1.0
0.7878289222717285,2,0.0
0.7942489385604858,2,1.0
0.8717007637023926,2,1.0
0.781231701374054,2,1.0
0.8625393509864807,2,0.75
0.8041475415229797,0,0.5
0.8462309837341309,1,0.5
0.8650690317153931,1,1.0
0.777055561542511,2,0.6666666666666666
0.7791415452957153,2,0.6666666666666666
0.9369523525238037,1,0.75
0.8414785861968994,1,0.8
0.8969634175300598,2,0.8
0.7567799091339111,1,0.5
0.8692163228988647,2,1.0
0.8111410737037659,1,0.6666666666666666
0.7380568385124207,1,0.5
0.8437985777854919,1,0.8
0.8411223292350769,1,0.6666666666666666
0.879330039024353,1,1.0
0.7708289623260498,1,0.6666666666666666
0.8619619011878967,2,0.75
0.8526992201805115,1,0.6666666666666666
0.8520355224609375,1,0.3333333333333333
0.8555672764778137,1,0.3333333333333333
0.8874386548995972,1,0.3333333333333333
0.916472852230072,1,0.6666666666666666
0.8492111563682556,1,0.3333333333333333
0.9395488500595093,1,0.6666666666666666
0.9100658297538757,1,0.6666666666666666
0.9043139815330505,1,1.0
0.9253221154212952,1,0.6666666666666666
0.8674840927124023,1,0.6
0.8977307677268982,1,0.6666666666666666
0.9012190699577332,1,0.6
0.9194952249526978,1,0.75
0.8709738254547119,2,0.6666666666666666
0.9349458813667297,1,0.8333333333333334
0.9320207834243774,1,0.4444444444444444
0.8439469337463379,2,0.8
0.8968446850776672,1,0.6
0.8289476633071899,1,0.6666666666666666
0.8938559293746948,2,0.6666666666666666
0.8797165751457214,1,0.7142857142857143
0.9373152256011963,1,0.6666666666666666
0.8889631628990173,1,0.5
0.8552809953689575,1,0.75
0.8930617570877075,0,0.8
0.8466721773147583,1,0.8
0.9123711585998535,1,0.5
0.9225708246231079,1,0.42857142857142855
0.9363859295845032,1,0.375
0.9121543169021606,1,0.6
0.8895412087440491,1,0.2857142857142857
0.8816875219345093,1,1.0
0.9069128036499023,2,0.6666666666666666
0.9417924284934998,0,0.5714285714285714
0.9185730814933777,2,0.6
0.8865156173706055,1,0.6666666666666666
0.915087878704071,1,0.6666666666666666
0.9383906126022339,1,0.7
0.8994319438934326,1,0.5
0.9428727030754089,1,0.9090909090909091
0.9112040996551514,2,0.8333333333333334
0.8686734437942505,1,0.4
0.8516912460327148,2,1.0
0.9305891394615173,1,0.5714285714285714
0.8837664723396301,2,0.8
0.9289804100990295,1,0.6666666666666666
0.9054296612739563,1,1.0
0.8954698443412781,2,0.8
0.9214866161346436,1,0.8333333333333334
0.8147117495536804,1,0.4
0.8979140520095825,1,0.625
0.8927350044250488,1,0.4
0.8243678212165833,2,0.6666666666666666
0.9022859930992126,1,0.2857142857142857
0.8165372610092163,1,0.6
0.9291290044784546,1,0.625
0.8382477760314941,1,0.5
0.9493882656097412,1,0.8
0.9223026633262634,1,0.5555555555555556
0.8867267966270447,1,0.4
0.9386557340621948,2,0.6666666666666666
0.8948527574539185,1,0.5
0.9229022860527039,1,0.4444444444444444
0.9385926127433777,2,1.0
0.8662874102592468,1,0.4
0.872394323348999,2,0.75
0.9089321494102478,1,0.5
0.9533198475837708,1,0.9166666666666666
0.8904780149459839,1,1.0
0.8633575439453125,1,0.75
0.8583953380584717,1,0.8333333333333334
0.8812406659126282,1,0.3333333333333333
0.8947137594223022,1,0.5714285714285714
0.9169656038284302,1,0.3333333333333333
0.8901743292808533,1,0.6666666666666666
0.9396495819091797,1,0.4444444444444444
0.9246405363082886,1,0.6
0.927696943283081,1,0.8571428571428571
0.8463514447212219,2,0.5
0.9049691557884216,1,1.0
0.8403326272964478,2,0.5
0.9170323014259338,1,0.7142857142857143
0.9022349715232849,2,0.8
0.8683581352233887,2,1.0
0.9266320466995239,1,0.6666666666666666
0.9212573170661926,1,0.8571428571428571
0.901488721370697,1,0.5
0.9282974600791931,1,0.7777777777777778
0.8725209832191467,1,0.5
0.9260693192481995,1,0.5714285714285714
0.8897731304168701,1,0.625
0.8799111843109131,0,0.6
0.9135253429412842,1,0.8
0.9352626204490662,1,0.8
0.8910130858421326,1,0.42857142857142855
0.8759416341781616,2,0.8
0.8887872099876404,1,0.4
0.9206728339195251,1,0.6666666666666666
0.9091184735298157,0,0.8
0.7449525594711304,1,1.0
0.925807535648346,2,0.5
0.883283793926239,1,0.4
0.9296125173568726,1,0.7
0.8868336081504822,2,0.7142857142857143
0.8839733600616455,1,0.6
0.9017308950424194,2,0.8333333333333334
0.896800696849823,1,0.6666666666666666
0.9034237265586853,1,0.8333333333333334
0.9306143522262573,1,0.75
0.884401261806488,1,0.7142857142857143
0.8966552019119263,1,1.0
0.938646137714386,1,0.6666666666666666
0.9114680290222168,2,0.6666666666666666
0.9371426105499268,1,0.8333333333333334
0.9324389696121216,1,0.5714285714285714
0.8777459263801575,1,0.75
0.9534084796905518,1,0.8571428571428571
0.9062132239341736,1,1.0
0.9330005645751953,2,1.0
0.829477846622467,2,0.6
0.9046134948730469,1,0.7777777777777778
0.9152572751045227,2,0.4
0.8874079585075378,1,0.7777777777777778
0.8825520277023315,1,0.7142857142857143
0.9086198210716248,2,1.0
0.9052799344062805,1,0.7
0.8990188837051392,2,1.0
0.9151203632354736,1,0.7142857142857143
0.8890374898910522,2,0.8
0.8876302242279053,1,0.5714285714285714
0.8462850451469421,1,0.75
0.8520311713218689,0,1.0
0.9406965970993042,1,0.75
0.7118601202964783,2,1.0
0.8853792548179626,1,0.5
0.8604874610900879,2,0.6666666666666666
0.8200951814651489,1,0.4
0.9286054372787476,1,0.8
0.8294351100921631,1,0.6666666666666666
0.9132213592529297,1,0.42857142857142855
0.7755610942840576,0,0.3333333333333333
0.8562250137329102,2,0.4
0.836682140827179,1,0.4
0.782784104347229,1,0.3333333333333333
0.88779616355896,2,0.5
0.8293142914772034,2,0.5
0.8327845335006714,1,0.16666666666666666
0.8597380518913269,0,0.25
0.9303802251815796,1,0.3333333333333333
0.8708417415618896,1,0.3333333333333333
0.8716169595718384,1,0.6
0.9081485271453857,1,0.8
0.9069147706031799,2,0.75
0.8742285966873169,2,0.5714285714285714
0.9013697504997253,1,0.6
0.8602323532104492,1,0.2857142857142857
0.8430177569389343,2,0.6666666666666666
0.8994153141975403,1,0.8333333333333334
0.9304424524307251,1,0.75
0.8890044689178467,1,0.625
0.9095948934555054,1,0.6666666666666666
0.9051598310470581,1,0.6666666666666666
0.8868040442466736,1,0.5
0.8520863652229309,1,0.6
0.8955462574958801,1,0.75
0.9486343264579773,1,0.625
0.8866252303123474,1,0.6666666666666666
0.8967200517654419,1,0.7777777777777778
0.8900638222694397,1,0.5
0.8241849541664124,1,0.8333333333333334
0.9042322635650635,1,0.42857142857142855
0.9025103449821472,1,0.8
0.9183567762374878,1,0.5
0.9591299295425415,2,0.9
0.8821178674697876,1,0.6
0.9534092545509338,2,0.7692307692307693
0.9603295922279358,2,0.8571428571428571
0.9278495907783508,1,0.6923076923076923
0.8593787550926208,1,0.5714285714285714
0.9166858792304993,1,0.8
0.9158757925033569,1,0.7142857142857143
0.9125825762748718,1,0.6
0.9326468110084534,1,0.75
0.9170319437980652,1,0.5714285714285714
0.9317108988761902,1,0.875
0.9339494109153748,1,0.875
0.927002489566803,1,0.75
0.888243556022644,1,0.6666666666666666
0.8979606032371521,1,0.6363636363636364
0.8715157508850098,1,0.8
0.8613728284835815,1,0.6666666666666666
0.8703910112380981,1,0.8333333333333334
0.9074753522872925,1,0.8
0.9535143375396729,1,0.8333333333333334
0.958890438079834,1,0.7142857142857143
0.8990151882171631,1,0.5
0.9062877893447876,1,0.6
0.9176563024520874,2,0.8888888888888888
0.938987672328949,1,0.8181818181818182
0.9080684185028076,1,0.8571428571428571
0.9407998919487,2,0.7777777777777778
0.9662772417068481,0,0.42857142857142855
0.9476985931396484,1,0.625
0.9215810298919678,1,0.8571428571428571
0.8780785202980042,1,0.7142857142857143
0.9364699721336365,1,0.8333333333333334
0.9290052056312561,2,0.8333333333333334
0.9591171741485596,2,0.8181818181818182
0.802419126033783,1,0.6
0.9557755589485168,1,0.7272727272727273
0.8418987393379211,1,0.8
0.9569194912910461,1,0.8181818181818182
0.8635890483856201,2,0.75
0.9492878317832947,2,0.7777777777777778
0.9593522548675537,2,0.9090909090909091
0.8764731287956238,1,0.75
0.9139222502708435,2,0.6
0.9443003535270691,2,0.7
0.8801586627960205,1,1.0
0.9220594763755798,1,0.5
0.8902719020843506,2,0.6666666666666666
0.8927420377731323,2,0.6
0.9395851492881775,0,0.625
0.688618540763855,2,0.5
0.8701090812683105,2,0.5
0.8782613277435303,2,0.5
0.8947404026985168,2,0.8
0.8092154860496521,2,0.5714285714285714
0.8551578521728516,2,0.75
0.8034642934799194,2,0.5714285714285714
0.7833263874053955,2,0.5714285714285714
0.8968526721000671,2,0.8
0.8953374624252319,2,0.6
0.8607885241508484,0,0.6
0.9359610080718994,2,0.8333333333333334
0.8890302777290344,0,0.6
0.848519504070282,1,0.42857142857142855
0.8867196440696716,0,0.6
0.9385562539100647,2,0.75
0.8895912170410156,1,0.8
0.9400812387466431,2,0.875
0.8880082368850708,1,1.0
0.8488008975982666,1,0.5
0.8875023722648621,1,1.0
0.9456917643547058,1,1.0
0.9454553723335266,1,1.0
0.9480684399604797,1,0.8571428571428571
0.9478304982185364,1,0.8571428571428571
0.9452199935913086,1,1.0
0.9445128440856934,1,0.8571428571428571
0.933496356010437,1,0.8888888888888888
0.9422935247421265,2,0.6153846153846154
0.9349859952926636,1,0.75
0.9379676580429077,1,0.875
0.9312019348144531,1,0.8888888888888888
0.9270625710487366,2,0.7142857142857143
0.9343302845954895,1,0.875
0.9409409165382385,1,0.875
0.865740954875946,1,0.5
0.9522523880004883,2,0.8888888888888888
0.9370223879814148,1,0.8571428571428571
0.8846414089202881,1,0.7142857142857143
0.8815193772315979,2,0.6666666666666666
0.8827711939811707,1,0.5714285714285714
0.8723416924476624,2,0.75
0.8933281898498535,1,0.6666666666666666
0.8548807501792908,0,0.8
0.9514578580856323,1,0.8571428571428571
0.8937658667564392,2,0.8571428571428571
0.8813554644584656,2,0.8
0.8546766638755798,0,1.0
0.9503440856933594,1,0.7142857142857143
0.9376067519187927,2,0.8
0.8796532154083252,2,0.8333333333333334
0.8802286982536316,2,0.75
0.8878482580184937,2,0.8333333333333334
0.859853208065033,2,0.75
0.8741362690925598,2,0.75
0.8814045190811157,2,1.0
0.8644461631774902,1,0.6666666666666666
0.9310401678085327,2,0.6666666666666666
0.931941568851471,2,0.6666666666666666
0.9174546003341675,1,0.7777777777777778
0.9115037322044373,1,0.5
0.9082964062690735,1,0.7142857142857143
0.9276572465896606,1,0.7142857142857143
0.8679138422012329,1,0.5
0.9109700322151184,1,0.7142857142857143
0.9169901013374329,1,0.5
0.7366580367088318,1,0.5
0.9110028743743896,1,0.5
0.9226256608963013,2,0.4
0.8843730092048645,1,0.75
0.8731123208999634,2,0.25
0.7366580367088318,1,0.0
0.9360503554344177,1,0.8571428571428571
0.9098330140113831,1,0.7777777777777778
0.9206241369247437,1,0.8888888888888888
0.9263438582420349,1,0.7142857142857143
0.9028974771499634,1,0.6666666666666666
0.938349723815918,1,0.7142857142857143
0.7708432674407959,0,1.0
0.8524956107139587,1,0.8
0.7862135171890259,0,0.6666666666666666
0.9151251912117004,1,0.7142857142857143
0.959282398223877,2,0.8571428571428571
0.7761974334716797,0,0.6666666666666666
0.9203470945358276,1,0.6
0.9256059527397156,1,0.8
0.8621037006378174,1,0.6
0.8952300548553467,2,0.5
0.8894496560096741,1,0.5
0.8626747727394104,1,0.6
0.8564574122428894,2,0.6666666666666666
0.847872793674469,2,0.3333333333333333
0.9327250123023987,2,1.0
0.9449306130409241,1,0.8571428571428571
0.9227402210235596,2,1.0
0.8880046010017395,1,0.5
0.9023613929748535,2,0.8
0.9124360680580139,2,0.8333333333333334
0.93987637758255,1,0.7142857142857143
0.9036456942558289,1,0.6666666666666666
0.8886170983314514,2,0.6
0.9092047810554504,2,0.8
0.9120680689811707,1,0.875
0.9262365102767944,1,1.0
0.8403878808021545,1,0.8
0.8687850832939148,1,0.5
0.948362410068512,1,0.8571428571428571
0.8763823509216309,1,0.6
0.8646264672279358,2,0.5
0.8706634044647217,2,0.5
0.8330830335617065,2,0.75
0.8672409057617188,2,0.75
0.8751296997070312,2,1.0
0.9493594169616699,2,0.6666666666666666
0.9651076197624207,2,1.0
0.8751296997070312,2,1.0
0.9618370532989502,2,0.8571428571428571
0.9601073265075684,2,0.8888888888888888
0.8945842981338501,1,0.6
0.9004605412483215,1,0.5714285714285714
0.9186134934425354,2,0.5
0.917054295539856,2,0.8333333333333334
0.9000514149665833,1,0.5714285714285714
0.8990487456321716,1,0.5714285714285714
0.908926784992218,1,0.5714285714285714
0.8788192272186279,1,0.6666666666666666
0.8982479572296143,2,0.6666666666666666
0.9246875643730164,2,0.5714285714285714
0.9246875643730164,2,0.5714285714285714
0.9229260683059692,1,0.5
0.9245840907096863,1,0.5
0.8983712196350098,1,0.75
0.9352692365646362,1,0.6666666666666666
0.9411983489990234,2,0.9090909090909091
0.9368966221809387,1,0.42857142857142855
0.9387255311012268,2,0.7
0.9284060597419739,1,0.75
0.9499146938323975,1,0.7777777777777778
0.9524086713790894,1,0.6363636363636364
0.8947715163230896,1,0.7777777777777778
0.9507079124450684,1,0.8888888888888888
0.9521071910858154,1,0.6363636363636364
0.8358889818191528,2,0.5714285714285714
0.8330329656600952,2,0.625
0.8381005525588989,2,0.8
0.8079320788383484,2,0.5714285714285714
0.833636999130249,2,0.5714285714285714
0.8031764626502991,2,0.5714285714285714
0.856328547000885,1,0.4444444444444444
0.8577635288238525,1,0.5555555555555556
0.8653503656387329,1,0.3333333333333333
0.8480682969093323,1,0.4444444444444444
0.8647370934486389,1,0.6666666666666666
0.88703453540802,1,0.4444444444444444
0.8631467819213867,1,0.3333333333333333
0.8797759413719177,1,0.5555555555555556
0.857200026512146,1,0.4444444444444444
0.8879653811454773,1,0.5714285714285714
0.7585592269897461,2,0.3333333333333333
0.8594825863838196,2,0.7142857142857143
0.8594825863838196,2,0.7142857142857143
0.7039949297904968,2,0.3333333333333333
0.8348626494407654,2,0.875
0.8984863758087158,2,0.8571428571428571
0.7934780716896057,1,0.42857142857142855
0.8732957243919373,2,0.7142857142857143
0.898955225944519,1,0.8333333333333334
0.9076348543167114,1,0.625
0.8842003345489502,1,0.75
0.7904275059700012,1,0.6
0.8166053295135498,1,0.6
0.8952652812004089,1,0.6666666666666666
0.8947346806526184,1,0.75
0.8383001685142517,2,0.25
0.9003634452819824,1,0.5
0.7849298715591431,1,0.3333333333333333
0.9233665466308594,1,1.0
0.798799991607666,1,0.8
0.798799991607666,1,0.8
0.9419001936912537,1,1.0
0.8291507959365845,1,0.6
0.837800145149231,2,0.4
0.8779480457305908,1,0.5
0.8784785866737366,1,1.0
0.8446373343467712,1,0.7142857142857143
0.8229024410247803,2,0.6666666666666666
0.8839552998542786,1,1.0
0.882136881351471,1,0.7142857142857143
0.875821053981781,1,1.0
0.8582363724708557,1,0.625
0.8882498741149902,1,0.5
0.8265973329544067,1,0.6
0.9613782167434692,1,1.0
0.9010739326477051,1,0.7777777777777778
0.8209837079048157,1,0.25
0.8359327912330627,2,0.6666666666666666
0.9166202545166016,1,0.7777777777777778
0.8149505257606506,1,0.5
0.9093876481056213,0,0.6666666666666666
0.8510839343070984,1,0.8
0.8671053051948547,1,1.0
0.9169200658798218,0,1.0
0.8937718272209167,0,0.42857142857142855
0.9003106951713562,1,0.5
0.8720758557319641,1,0.3333333333333333
0.8341919779777527,1,0.6666666666666666
0.7969247698783875,1,0.6
0.8639302849769592,0,0.25
0.9680878520011902,1,1.0
0.8124520778656006,1,0.3333333333333333
0.9260494709014893,2,0.2857142857142857
0.7847731113433838,1,0.3333333333333333
0.8811233043670654,2,0.75
0.8350136280059814,1,0.75
0.8925304412841797,2,0.42857142857142855
0.909724771976471,2,0.875
0.8230996131896973,1,0.8571428571428571
0.8649131059646606,1,0.6666666666666666
0.9469332695007324,2,1.0
0.7800164818763733,1,0.8
0.784453809261322,1,0.5
0.8442990183830261,1,0.5
0.9256106019020081,1,0.6
0.9146535396575928,1,0.5
0.9283636808395386,2,1.0
0.9369250535964966,1,1.0
0.8798614144325256,1,0.5
0.8820244669914246,1,0.5
0.8277460932731628,2,0.6666666666666666
0.8622021079063416,1,0.5
0.857475221157074,1,0.42857142857142855
0.8425714373588562,1,0.75
0.915912926197052,1,0.75
0.8807474374771118,1,0.6
0.8994415998458862,1,0.6
0.9290154576301575,1,1.0
0.8971017003059387,0,0.5
0.8457937836647034,1,0.5
0.8543965220451355,1,0.3333333333333333
0.9371371865272522,1,0.8
0.6003752946853638,1,0.6666666666666666
0.7659989595413208,1,1.0
0.8355581164360046,1,0.8
0.816677987575531,1,0.5555555555555556
0.8284245729446411,1,0.75
0.8088535070419312,2,0.6666666666666666
0.8118181228637695,1,0.75
0.6863648295402527,2,0.75
0.79830402135849,1,0.5
0.9173713326454163,2,1.0
0.8466778993606567,1,0.5
0.7732488512992859,1,0.6666666666666666
0.8783499598503113,2,0.5
0.8063569068908691,2,1.0
0.8505483269691467,1,0.5714285714285714
0.8806985020637512,1,0.6666666666666666
0.8557016849517822,1,0.6666666666666666
0.9026528596878052,1,0.5
0.8803732991218567,1,0.6666666666666666
0.8297861814498901,0,0.5
0.8747919201850891,0,1.0
0.8394865989685059,0,0.5
0.8598396182060242,2,1.0
0.9335227012634277,1,0.7142857142857143
0.911069929599762,2,1.0
0.8321173787117004,1,0.6666666666666666
0.8406828045845032,1,0.42857142857142855
0.8419094085693359,1,0.4
0.8741687536239624,0,0.6
0.669778048992157,1,0.4
0.919211208820343,0,0.5
0.831584095954895,2,1.0
0.8905327916145325,1,0.4
0.8121588230133057,0,0.5
0.9299971461296082,0,0.6
0.9161638021469116,1,0.6
0.8777912855148315,1,0.5
0.9150046706199646,1,0.5
0.9241930842399597,1,0.5
0.8933805823326111,2,0.8
0.9088180661201477,1,0.8
0.8228861689567566,1,0.75
0.619076132774353,1,1.0
0.8409618735313416,1,0.25
0.813144326210022,2,0.6666666666666666
0.8535358905792236,1,0.25
0.8001065850257874,1,0.25
0.9439441561698914,1,0.8
0.8522129058837891,1,0.5
0.697059690952301,1,0.6666666666666666
0.7612177729606628,1,0.8333333333333334
0.8183536529541016,1,0.5
0.807079017162323,1,0.6
0.8139060139656067,1,0.3333333333333333
0.9149066805839539,1,0.5
0.7394080758094788,1,0.75
0.7744133472442627,1,0.75
0.7240290641784668,0,0.6666666666666666
0.7347667813301086,1,0.75
0.8771346807479858,2,0.8333333333333334
0.824891984462738,2,0.3333333333333333
0.8026578426361084,2,0.5
0.8603671789169312,1,0.5
0.5184259414672852,1,1.0
0.8211267590522766,2,0.7777777777777778
0.7618218660354614,2,0.5
0.8166531920433044,1,0.3333333333333333
0.8532472848892212,1,0.75
0.8751809597015381,1,0.6666666666666666
0.9064507484436035,1,1.0
0.8573347926139832,1,0.75
0.871932864189148,1,0.6666666666666666
0.86216801404953,1,0.8
0.8370380997657776,1,0.3333333333333333
0.7934484481811523,1,0.4
0.8502453565597534,1,0.3333333333333333
0.7720384001731873,2,0.6666666666666666
0.8112488985061646,1,0.3333333333333333
0.7488664388656616,2,0.5
0.8376637101173401,0,0.5
0.7074427008628845,1,1.0
0.8859401941299438,1,1.0
0.8560690879821777,2,1.0
0.8465138673782349,2,0.5
0.8982056379318237,1,0.16666666666666666
0.712852418422699,1,0.5
0.8129869699478149,1,0.5
0.7902317047119141,1,0.25
0.728755533695221,1,0.42857142857142855
0.8596903085708618,1,0.4
0.7575981020927429,1,0.3333333333333333
0.7605151534080505,1,0.0
0.7276843190193176,1,0.75
0.790270984172821,1,0.6666666666666666
0.8787803649902344,1,0.6666666666666666
0.7743078470230103,1,0.6666666666666666
0.7084944844245911,2,1.0
0.7730129957199097,0,0.75
0.7607507705688477,1,0.4
0.9475348591804504,1,0.9
0.9007818102836609,1,0.7142857142857143
0.8640674352645874,1,0.8333333333333334
0.8819085359573364,1,0.4
0.9109795689582825,1,0.2857142857142857
0.8281417489051819,0,0.5
0.8847783207893372,1,0.16666666666666666
0.7258921265602112,1,1.0
0.761372983455658,1,0.5
0.7449936866760254,1,1.0
0.920555055141449,0,0.75
0.816831111907959,1,0.6666666666666666
0.7905039191246033,1,0.6666666666666666
0.8356162905693054,2,0.6666666666666666
0.8891628980636597,2,0.6666666666666666
0.84320068359375,2,0.75
0.8835331201553345,1,0.2222222222222222
0.7618572115898132,1,0.3333333333333333
0.8562900424003601,1,1.0
0.8238533139228821,1,0.6666666666666666
0.8354161977767944,2,0.75
0.8774016499519348,1,0.6
0.8786187171936035,1,0.75
0.7873906493186951,1,0.4
0.8243384957313538,1,0.2
0.8802291750907898,1,1.0
0.8841515779495239,1,1.0
0.8332948684692383,1,0.5
0.7799016237258911,2,0.25
0.8588910698890686,1,0.8333333333333334
0.8221408724784851,1,0.6666666666666666
0.7816625237464905,1,0.5
0.8147861957550049,2,1.0
0.875934898853302,1,0.8
0.8928490281105042,2,0.6666666666666666
0.9295801520347595,1,0.6
0.8814482688903809,2,1.0
0.8490877151489258,1,0.8
0.8036434650421143,1,0.75
0.8977217078208923,2,0.8
0.8390913009643555,2,0.75
0.8785096406936646,2,0.8
0.8716715574264526,2,0.8
0.854522705078125,2,1.0
0.8934834599494934,1,0.6666666666666666
0.8934834599494934,1,0.6666666666666666
0.8900752067565918,2,0.8
0.8457570672035217,1,0.3333333333333333
0.9135197401046753,1,0.8
0.9008599519729614,2,0.8
0.8561342358589172,1,0.5
0.8654972314834595,2,0.5
0.7585248351097107,2,0.5
0.895507276058197,1,1.0
0.8936501741409302,0,0.8
0.8268288373947144,1,0.6
0.851823091506958,2,1.0
0.7571508288383484,2,1.0
0.8846071362495422,1,0.4
0.9525326490402222,1,0.8333333333333334
0.8914872407913208,1,0.6666666666666666
0.8639013171195984,2,1.0
0.8984553813934326,2,0.5
0.8747801780700684,2,0.6
0.8372237682342529,2,0.6666666666666666
0.8702067136764526,1,0.75
0.9246982932090759,2,0.6666666666666666
0.9473662972450256,2,0.7142857142857143
0.9357361197471619,2,0.6666666666666666
0.9022015929222107,1,0.7142857142857143
0.8464550375938416,2,0.75
0.857526957988739,2,0.625
0.8529002070426941,1,1.0
0.880605936050415,2,0.5
0.9016070365905762,0,0.8333333333333334
0.8918701410293579,1,0.5
0.7774772644042969,2,1.0
0.8162869811058044,1,0.3333333333333333
0.9145992398262024,2,0.6
0.9384298324584961,2,1.0
0.8690637946128845,1,0.4
0.852484941482544,2,0.8
0.8782020807266235,0,0.8333333333333334
0.8697181940078735,2,1.0
0.8423944115638733,1,0.6666666666666666
0.8680689334869385,2,0.5
0.8705111145973206,2,0.6666666666666666
0.8070071935653687,2,0.5
0.8420736789703369,2,0.8571428571428571
0.8699866533279419,1,0.8
0.9067060947418213,2,0.25
0.9096279144287109,1,0.8571428571428571
0.8176891803741455,2,0.75
0.8880529403686523,2,1.0
0.8102371692657471,0,0.6666666666666666
0.8210896849632263,2,1.0
0.8846990466117859,2,0.6666666666666666
0.8856309056282043,1,0.5
0.8935390710830688,0,1.0
0.8407531976699829,1,0.4
0.8738732933998108,2,0.6
0.9130836129188538,2,0.6
0.8408393263816833,2,0.6666666666666666
0.9323999285697937,1,0.7142857142857143
0.8024482131004333,1,0.5
0.8866530656814575,1,0.8
0.9179659485816956,1,0.6
0.9148094654083252,1,1.0
0.8766370415687561,1,0.7142857142857143
0.8754411935806274,1,0.8571428571428571
0.8632471561431885,1,0.3333333333333333
0.9285505414009094,1,0.4444444444444444
0.8949917554855347,1,0.3333333333333333
0.954986572265625,1,0.7777777777777778
0.9145223498344421,1,0.8
0.9319151043891907,1,1.0
0.8891156315803528,1,1.0
0.9233852624893188,2,1.0
0.9200792908668518,2,1.0
0.9354732036590576,1,0.7142857142857143
0.9103984832763672,1,0.8333333333333334
0.8933315277099609,1,0.2857142857142857
0.863322913646698,1,0.6
0.8443405032157898,1,0.4
0.9107517600059509,1,0.6
0.8549758791923523,1,0.5714285714285714
0.8401000499725342,2,1.0
0.891253650188446,1,0.5
0.832712709903717,2,0.5
0.9170718193054199,1,0.6666666666666666
0.9092912077903748,1,1.0
0.85380619764328,0,0.5
0.8619382977485657,1,0.6
0.9214659333229065,0,0.8571428571428571
0.9105079174041748,1,0.6666666666666666
0.8550559282302856,1,0.6666666666666666
0.9031051397323608,1,1.0
0.9050595164299011,1,0.8
0.8962894082069397,1,0.6666666666666666
0.9056304693222046,1,0.5714285714285714
0.9467211365699768,0,0.75
0.7536678910255432,1,0.2
0.8898917436599731,1,0.5
0.8684596419334412,1,0.4
0.8458698391914368,1,0.6666666666666666
0.8739516139030457,1,0.3333333333333333
0.8880276679992676,1,0.42857142857142855
0.798728346824646,1,1.0
0.731860339641571,1,0.75
0.7283086776733398,1,0.3333333333333333
0.9248656630516052,2,0.75
0.889305591583252,1,0.42857142857142855
0.9172393083572388,1,0.5714285714285714
0.9229690432548523,1,0.6666666666666666
0.8871862292289734,2,0.4
0.794234037399292,2,0.5
0.8930766582489014,1,0.4
0.7315364480018616,1,0.75
0.8490586876869202,2,0.75
0.8481296896934509,2,1.0
0.871894121170044,1,0.5
0.9240910410881042,1,0.75
0.8675345778465271,1,1.0
0.8912889361381531,1,0.6666666666666666
0.8611462712287903,1,0.5
0.7998758554458618,1,0.75
0.8341477513313293,1,0.8
0.90998375415802,1,0.75
0.8153403401374817,1,0.2
0.7952895760536194,1,0.25
0.8671265840530396,1,0.4
0.8863261342048645,1,0.5
0.9171159267425537,1,0.6666666666666666
0.9198172688484192,1,0.8
0.8657202124595642,1,1.0
0.8735844492912292,1,0.4
0.896926999092102,1,0.75
0.9020985960960388,1,0.5
0.8527520298957825,1,0.2857142857142857
0.8625831007957458,1,0.3333333333333333
0.854659378528595,2,0.6666666666666666
0.9264035224914551,1,0.6666666666666666
0.8839039206504822,1,0.6666666666666666
0.8927011489868164,1,0.6
0.8233004808425903,1,0.6666666666666666
0.8446003794670105,1,0.5
0.8824594020843506,1,0.42857142857142855
0.8289464116096497,1,0.5
0.8391609191894531,1,0.5
0.8855941891670227,1,0.6
0.9008870720863342,2,1.0
0.8880013227462769,2,0.8333333333333334
0.8500043749809265,1,0.8333333333333334
0.8623886704444885,1,1.0
0.8863105773925781,0,0.3333333333333333
0.7683436274528503,1,0.4
0.8915179967880249,1,0.75
0.8847880959510803,1,0.3333333333333333
0.8687400817871094,1,0.5
0.9005396366119385,1,0.4
0.8978151679039001,1,0.8333333333333334
0.8341193795204163,1,0.5
0.8921762704849243,2,0.5
0.9242795705795288,1,0.5714285714285714
0.9083485007286072,1,0.4
